"('Axie Infinity', 'https://coinmarketcap.com/currencies/axie-infinity/')",https://coinmarketcap.com/currencies/axie-infinity/historical-data
"('The Sandbox', 'https://coinmarketcap.com/currencies/the-sandbox/')",https://coinmarketcap.com/currencies/the-sandbox/historical-data
"('Tezos', 'https://coinmarketcap.com/currencies/tezos/')",https://coinmarketcap.com/currencies/tezos/historical-data
"('Stacks', 'https://coinmarketcap.com/currencies/stacks/')",https://coinmarketcap.com/currencies/stacks/historical-data
"('MultiversX', 'https://coinmarketcap.com/currencies/multiversx-egld/')",https://coinmarketcap.com/currencies/multiversx-egld/historical-data
"('EOS', 'https://coinmarketcap.com/currencies/eos/')",https://coinmarketcap.com/currencies/eos/historical-data
"('Theta Network', 'https://coinmarketcap.com/currencies/theta-network/')",https://coinmarketcap.com/currencies/theta-network/historical-data
"('Immutable', 'https://coinmarketcap.com/currencies/immutable-x/')",https://coinmarketcap.com/currencies/immutable-x/historical-data
"('Injective', 'https://coinmarketcap.com/currencies/injective/')",https://coinmarketcap.com/currencies/injective/historical-data
"('Fantom', 'https://coinmarketcap.com/currencies/fantom/')",https://coinmarketcap.com/currencies/fantom/historical-data
"('Bitcoin SV', 'https://coinmarketcap.com/currencies/bitcoin-sv/')",https://coinmarketcap.com/currencies/bitcoin-sv/historical-data
"('Decentraland', 'https://coinmarketcap.com/currencies/decentraland/')",https://coinmarketcap.com/currencies/decentraland/historical-data
"('Synthetix', 'https://coinmarketcap.com/currencies/synthetix/')",https://coinmarketcap.com/currencies/synthetix/historical-data
"('Render', 'https://coinmarketcap.com/currencies/render/')",https://coinmarketcap.com/currencies/render/historical-data
"('ApeCoin', 'https://coinmarketcap.com/currencies/apecoin-ape/')",https://coinmarketcap.com/currencies/apecoin-ape/historical-data
"('Pax Dollar', 'https://coinmarketcap.com/currencies/paxos-standard/')",https://coinmarketcap.com/currencies/paxos-standard/historical-data
"('Neo', 'https://coinmarketcap.com/currencies/neo/')",https://coinmarketcap.com/currencies/neo/historical-data
